9661.367,483.049
10628.58,511.2195
9492.631,460.4177
9790.093,496.567
10630.27,590.2308
10707.25,568.497
9938.497,482.4029
11588.42,614.9992
12059.98,566.6312
13350.1,726.6053
13690.76,608.9457
12035.2,619.0951
13954.66,758.8453
15560.42,838.3198
13843.36,637.6163
15084.06,920.3692
15151.19,854.145
14183.32,650.7827
15142.3,952.0304
16645.72,1047.281
15450.09,1108.682
15098.11,1114.983
.0030079,.0007327
.0027765,.0007768
.0020473,.0006899
.0015953,.0006347
.0022978,.0006749
.0030134,.000889
.0039766,.000928
.0027875,.0008219
.0032841,.000746
.0061949,.0011768
.0048457,.001052
.004411,.0009451
.0058324,.0013459
.0026983,.0008009
.0059507,.001265
.0071984,.0013847
.0086748,.0015297
.0071562,.0014864
.0092409,.0017955
.0077782,.0017016
.0078459,.0014723
.007732,.0018677
.0088123,.00185
.0170801,.0027604
.0162709,.0026585
.0147262,.0026094
.0166905,.002989
.0100623,.0020816
.018509,.0027099
.0142782,.0027701
.0227396,.0035663
.0252874,.0038943
.0183107,.0037577
.0236172,.0036156
.0224215,.0033114
.0289256,.0048354
.0307908,.0039756
.0276596,.0045597
.0288035,.0047488
.0430966,.0053894
.0362903,.005075
.0457291,.0061431
.0419643,.0062932
.054672,.0068574
.043771,.0071005
.0670807,.0081265
.065123,.0110078
.0837438,.0139044
.0585198,.0086053
.1044248,.0114745
.0509672,.0081303
.0353599,.0086291
.0575239,.0087813
.0483715,.0076962
.0523311,.0078438
.0697815,.0086504
.0714527,.0086842
.0807525,.0089576
.0839647,.0101289
.0842335,.008408
.0943641,.010767
.0883607,.0100431
.101759,.0105477
.1042297,.0112692
.1255425,.0107894
.1280905,.0122317
.1386285,.0117442
.1588859,.0148342
.1271792,.0151652
.1583486,.0175906
.1779852,.0171278
.1545416,.0168891
.1696114,.0158496
.1727361,.0169579
.1779976,.0180733
.1674789,.018768
.202785,.0190648
.1878989,.0179126
.2071127,.0198045
.1925445,.0196173
.1962932,.0208064
.1828763,.0210057
.1900802,.0190679
.2001622,.0213695
.2113039,.0193599
.2051356,.0213041
.2185984,.0198179
.2383882,.0262294
.2569306,.0255534
.2490438,.0283002
.2859938,.0224034
.3303074,.0270429
.3479559,.0274889
.3194836,.0281643
.3107429,.0341866
.3319474,.0346488
.3168301,.0342412
.344741,.0374993
.3610686,.0336842
.358815,.0412707
.7486152,.0153167
.7467346,.0142339
.7341426,.013642
.7139301,.0142942
.7352147,.0140709
.6970316,.0174034
.6948341,.0143618
.6757975,.015883
.6594042,.0147524
.6707332,.0156391
.6425123,.0167826
.6323764,.0175079
.6255431,.0169618
.613735,.0164685
.6142542,.017923
.5863811,.0172109
.5727225,.0195172
.5443968,.0205567
.5528269,.0198842
.5296151,.0193776
.5238516,.0196734
.5549729,.0221564
.5443047,.0215654
.5155997,.0220158
.5062874,.0218944
.4993915,.0217653
.4796663,.0186143
.4512649,.0195487
.4564786,.0213728
.4878458,.0194624
.4513755,.0193494
.4909572,.0216029
.433686,.0223976
.4304448,.0211181
.4452158,.0216483
.4598461,.0239604
.432494,.022686
.4299705,.0250558
.4489561,.0272079
.4158686,.0259864
.4056768,.0246256
.3721167,.0262277
.3720441,.0264891
.4013045,.0284728
.3942665,.0282166
.3703324,.0295168
.406716,.033109
.3657744,.03564
.349348,.0315084
.402178,.0371559
106584.5,7184.158
141259.5,9390.392
126133.3,7390.425
164176.3,9768.462
155070.7,9975.12
167526.6,10092.7
171592.1,10199.79
169404.2,9254.117
196981.5,11463.82
197388,11927.15
205513.5,11516.82
229590.5,13156.56
236279.4,13589.24
254070.7,13512.22
246243.4,14344.43
242735.8,15114.89
269860.4,16430.99
296646.8,16970.38
306376.1,19044.26
293715.3,14433.8
300913.2,19473.83
302362.6,15584.73
341707.4,21011.37
344019,19632.58
339035.4,21731.74
361721.4,26084.8
326215.6,22377.92
343888,24259.13
324582.5,17568.44
353117.6,27458.45
359549.2,24394.45
409062.1,33499.14
364862.9,23207.07
328898,26895.69
395288.1,30146.34
387992.4,33545.8
339079.8,25879.26
350314.4,24469.46
390367.7,30300.9
371902.8,31806.77
377887.4,28262.41
357359.6,30892.13
348650.2,25439.21
376101.1,39550.91
310339,30680.02
327778.3,36036.25
335330.5,39673.61
305902.3,35994.41
284527.7,43654.63
285643.3,42415.99
